codice_belfiore,denominazione_comune,anno,mese,titolo,categoria,totale_accertato,totale_incassato
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di terreni e giacimenti,7655.81,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati residenziali,331092.08,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altre alienazioni di beni immobili,167997.0,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Unione europea,312308.89,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da famiglie,7574497.61,0.0
015146,Milano,2016,11,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Depositi cauzionali,2681721.18,0.0
015146,Milano,2016,11,ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),0.0,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso altre forme,350421216.28,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Altre imposte,360671.5,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,TARI riscossa attraverso altre forme,219603796.22,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa occupazione spazi e aree pubbliche riscossa mediante ruoli,16664.36,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Contributo per gli interventi dei comuni e delle province ex sviluppo investimenti,10469390.06,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti dalla Regione/Provincia autonoma per funzioni in materia di viabilità e trasporti,296249.0,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da comuni,4979042.72,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di segreteria e rogito,1312185.77,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da trasporto scolastico,148609.5,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da strutture residenziali per anziani,24674283.92,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni spazi e aree pubbliche,61154280.25,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni cimiteriali,4320413.92,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a breve termine,13029.3,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a medio-lungo termine,14939531.25,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da operazioni in derivati,24.5,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da enti del settore pubblico,57758665.19,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Ricavi dalla vendita di materiale divulgativo e promozionale riguardante i parchi,30.0,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale dallo Stato senza vincolo di destinazione,2592035.5,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale con vincolo di destinazione,7804411.06,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da comuni,2635.55,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitali da altri,5272893.66,0.0
015146,Milano,2016,11,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da altri - in euro,139687.77,0.0
015146,Milano,2016,11,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso  spese per servizi per conto di terzi,156932210.68,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso  ruoli,510773.94,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale IRPEF,184681674.75,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso i ruoli,79129.38,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani  - TARES riscossa attraverso altre forme,20799183.28,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da corsi extrascolastici,1135561.45,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da impianti sportivi,3016031.28,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da teatri, musei, spettacoli, mostre",2925835.9,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da trasporti funebri, pompe funebri, illuminazione votiva",6335254.62,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da terreni e giacimenti,12637.09,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da edifici,6205060.1,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per anticipazioni,138.07,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi moratori da imprese,187402.93,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora",104952.24,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Rimborsi spese per personale comandato,3565247.42,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da imprese e da soggetti privati,89709451.69,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da istituzioni sociali private,295002.5,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Camere di commercio,31836.0,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da istituzioni sociali private,24400.0,0.0
015146,Milano,2016,11,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute previdenziali e assistenziali al personale,39519554.73,0.0
015146,Milano,2016,11,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborsi spese elettorali a carico di altre amministrazioni,13362.55,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso altre forme,661246480.02,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Altre imposte,408356.36,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,TARI riscossa attraverso altre forme,252722571.23,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa occupazione spazi e aree pubbliche riscossa mediante ruoli,17444.33,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dallo Stato,131241426.54,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dalla Regione,300621383.68,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Unione europea,538603.11,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da città metropolitane,856474.8,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Enti di ricerca,64626.01,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da altri enti del settore pubblico,47000.0,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da corsi extrascolastici,1153287.45,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da impianti sportivi,3017495.28,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da teatri, musei, spettacoli, mostre",3138892.87,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da trasporti funebri, pompe funebri, illuminazione votiva",7195023.55,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da terreni e giacimenti,56092.29,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da edifici,6497944.61,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per anticipazioni,138.07,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi moratori da imprese,205856.21,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora",108717.46,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Rimborsi spese per personale comandato,9318488.82,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da imprese e da soggetti privati,104687358.2,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da istituzioni sociali private,376603.96,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Camere di commercio,31836.0,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da istituzioni sociali private,1185614.24,0.0
015146,Milano,2016,12,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Depositi cauzionali,2681721.18,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso  ruoli,553350.26,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale IRPEF,198832984.66,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso i ruoli,91412.5,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sostitutiva su BOC-BOP,72.05,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani  - TARES riscossa attraverso altre forme,21915761.37,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da aziende sanitarie,2664717.76,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Camere di commercio,50865.02,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di segreteria e rogito,1474496.37,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da trasporto scolastico,163549.1,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da strutture residenziali per anziani,28037683.82,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni spazi e aree pubbliche,68823877.39,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni cimiteriali,4905926.98,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a breve termine,13029.3,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a medio-lungo termine,14939531.25,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da operazioni in derivati,24.5,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da enti del settore pubblico,81421772.6,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Ricavi dalla vendita di materiale divulgativo e promozionale riguardante i parchi,30.0,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale dallo Stato senza vincolo di destinazione,3185415.39,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale con vincolo di destinazione,9339383.9,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da comuni,74052.53,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitali da altri,5589803.08,0.0
015146,Milano,2016,12,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da altri - in euro,139687.77,0.0
015146,Milano,2016,12,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute erariali,76261066.09,0.0
015146,Milano,2016,12,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Altre ritenute al personale per conto di terzi,15634835.02,0.0
015146,Milano,2016,12,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso di anticipazione di fondi per il servizio economato,3807287.84,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,TASI riscossa attraverso altre forme,76834299.08,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale sul consumo di energia elettrica,7395.52,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso altre forme,17827897.07,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Diritti sulle pubbliche affissioni,1953577.6,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di istruttoria,643451.28,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri diritti,1287343.34,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Sanzioni amministrative, ammende, oblazioni",157209745.08,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da beni immateriali,152795.96,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da Cassa Depositi e Prestiti,79934.9,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per depositi,158828.26,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni da imprese e da soggetti privati,10091.5,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da famiglie,46801882.23,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di terreni e giacimenti,7655.81,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati residenziali,331092.08,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altre alienazioni di beni immobili,167997.0,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Unione europea,312308.89,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da famiglie,8107986.5,0.0
015146,Milano,2016,12,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute previdenziali e assistenziali al personale,45684633.4,0.0
015146,Milano,2016,12,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborsi spese elettorali a carico di altre amministrazioni,40846.73,0.0
015146,Milano,2016,12,ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),0.0,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta di soggiorno,41400630.59,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani - TARES riscossa mediante ruoli,4184672.72,0.0
015146,Milano,2016,12,TITOLO 1°: ENTRATE TRIBUTARIE,Fondo sperimentale statale di riequilibrio - Fondo di solidarietà comunale,11412765.15,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Contributo per gli interventi dei comuni e delle province ex sviluppo investimenti,10469390.06,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti dalla Regione/Provincia autonoma per funzioni in materia di viabilità e trasporti,296249.0,0.0
015146,Milano,2016,12,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da comuni,5156711.53,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da asili nido,17547899.11,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da convitti, colonie, ostelli, stabilimenti termali",2801824.02,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da mense,961913.55,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da parcheggi custoditi e parchimetri,14384039.06,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi di servizi produttivi,0.0,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi dei servizi pubblici,445345727.92,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da terreni e giacimenti,245988.42,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da fabbricati,71570068.37,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da altri beni materiali,189363.8,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Utili netti delle aziende speciali e partecipate, dividendi di società",83467921.58,0.0
015146,Milano,2016,12,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Recuperi vari,3264707.98,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati non residenziali,37710.0,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi da aree cimiteriali in diritto di superficie,1113247.54,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di potenziali edificatori e di diritti di superficie,4877545.45,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale dallo Stato con vincolo di destinazione,105812663.91,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi per concessioni edilizie,57078225.3,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale da imprese,37345818.17,0.0
015146,Milano,2016,12,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Prelievi da conti bancari di deposito,115127158.14,0.0
015146,Milano,2016,12,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui da Cassa depositi e prestiti - gestione CDP spa,82526621.75,0.0
015146,Milano,2016,12,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da BEI,25000000.0,0.0
015146,Milano,2016,12,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso  spese per servizi per conto di terzi,182033113.43,0.0
